10091,4456789123498765,10000014,POS
10092,9876543211234567,10000012,POS
10093,6456789123498765,1000002,ATM
10094,5456789123498765,1000004,ONLINE
10095,3234432112344321,1000008,ATM
10096,4456789123498765,1000009,ATM
10097,5456789123498765,10000012,POS
10098,8900988900988900,1000001,POS
10099,1234554321123451,1000006,ONLINE
100910,1234554321123451,1000002,POS
100911,4234432112344321,1000006,ONLINE
100912,5456789123498765,1000007,POS
100913,6234432112344321,1000000,POS
100914,4567899876545678,1000000,ONLINE
100915,1234432112344321,10000010,ATM
100916,3234432112344321,10000011,ONLINE
100917,1234432112344321,1000002,ONLINE
100918,1234554321123451,1000003,ATM
100919,6456789123498765,1000007,ONLINE
100920,3456789123498765,1000001,ONLINE
100921,3456789123498765,10000013,ONLINE
100922,8900988900988900,10000011,POS
100923,3234432112344321,10000012,POS
100924,6234432112344321,1000004,ATM
100925,1234554321123451,1000008,ONLINE
100926,3234432112344321,10000014,ONLINE
100927,8900988900988900,1000008,ATM
100928,3456789123498765,1000000,ONLINE
100929,4234432112344321,1000001,POS
100930,1234554321123451,1000002,ATM
100931,3234432112344321,1000009,POS
100932,6456789123498765,1000008,POS
100933,4567899876545678,10000011,ATM
100934,4234432112344321,1000003,POS
100935,5678876556788765,1000004,ATM
100936,5456789123498765,1000008,ONLINE
100937,5678876556788765,1000004,ATM
100938,8900988900988900,1000008,ATM
100939,9876543211234567,1000006,POS
100940,3456789123498765,1000002,POS
100941,6234432112344321,1000001,ONLINE
100942,3456789123498765,1000007,ONLINE
100943,3456789123498765,1000005,ONLINE
100944,3456789123498765,1000005,ATM
100945,6234432112344321,1000005,ONLINE
100946,5234432112344321,1000003,POS
100947,5678876556788765,10000014,ONLINE
100948,8900988900988900,1000009,POS
100949,4234432112344321,10000012,ATM
100950,6456789123498765,1000002,POS
100951,6456789123498765,10000012,POS
100952,6456789123498765,1000007,ATM
100953,1234432112344321,1000000,POS
100954,5456789123498765,10000013,ONLINE
100955,6234432112344321,1000004,ONLINE
100956,2234432112344321,1000003,POS
100957,1234432112344321,1000002,POS
100958,1234554321123451,1000008,ATM
100959,2234432112344321,1000008,POS
100960,4567899876545678,1000001,ATM
100961,4567899876545678,1000006,POS
100962,4234432112344321,10000014,POS
100963,6234432112344321,1000008,POS
100964,5456789123498765,10000010,POS
100965,4456789123498765,1000006,ATM
100966,8900988900988900,1000001,ATM
100967,4567899876545678,10000013,POS
100968,4234432112344321,1000009,POS
100969,3234432112344321,10000014,ATM
100970,9876543211234567,1000003,ATM
100971,5234432112344321,1000007,POS
100972,5234432112344321,10000011,ONLINE
100973,1234554321123451,10000012,ATM
100974,1234554321123451,1000009,POS
100975,5234432112344321,1000002,ATM
100976,3456789123498765,1000002,ATM
100977,9876543211234567,10000012,POS
100978,1234432112344321,1000006,ONLINE
100979,5456789123498765,1000003,POS
100980,3234432112344321,10000010,ATM
100981,3234432112344321,10000011,ONLINE
100982,4456789123498765,1000000,POS
100983,4234432112344321,1000007,POS
100984,8900988900988900,10000011,ATM
100985,3456789123498765,1000005,ONLINE
100986,2234432112344321,1000000,ONLINE
100987,4234432112344321,10000014,ONLINE
100988,6234432112344321,10000010,ONLINE
100989,2234432112344321,1000003,POS
100990,1234554321123451,1000007,POS
100991,8900988900988900,10000012,ATM
100992,6456789123498765,1000006,ONLINE
100993,1234554321123451,1000006,POS
100994,1234554321123451,10000012,POS
100995,1234432112344321,1000005,ATM
100996,3456789123498765,10000013,ONLINE
100997,1234554321123451,1000009,POS
100998,5456789123498765,10000012,ONLINE
