10071,3456789123498765,1000002,POS
10072,1234554321123451,1000009,ONLINE
10073,8900988900988900,1000000,ATM
10074,5456789123498765,1000001,ATM
10075,5234432112344321,10000011,ONLINE
10076,1234432112344321,1000007,ONLINE
10077,6234432112344321,1000008,ONLINE
10078,6234432112344321,10000013,ATM
10079,3456789123498765,1000003,ONLINE
100710,4567899876545678,10000014,POS
100711,5456789123498765,1000003,POS
100712,5456789123498765,1000001,ONLINE
100713,4234432112344321,1000007,ATM
100714,5678876556788765,1000005,POS
100715,3456789123498765,1000006,ATM
100716,4456789123498765,1000008,POS
100717,5456789123498765,1000009,POS
100718,4567899876545678,10000014,POS
100719,5234432112344321,10000013,POS
100720,4567899876545678,10000010,POS
100721,6456789123498765,1000003,ATM
100722,1234432112344321,10000011,ATM
100723,2234432112344321,10000012,ONLINE
100724,4567899876545678,1000001,POS
100725,1234432112344321,1000004,POS
100726,6456789123498765,1000002,POS
100727,8900988900988900,1000006,POS
100728,3456789123498765,1000005,POS
100729,1234554321123451,10000013,ATM
100730,4456789123498765,1000000,ONLINE
100731,4234432112344321,1000009,ATM
100732,6234432112344321,1000002,ATM
100733,6234432112344321,10000010,ATM
100734,8900988900988900,1000006,POS
100735,3456789123498765,1000002,ATM
100736,1234554321123451,10000014,ONLINE
100737,3456789123498765,1000001,POS
100738,3234432112344321,1000001,ONLINE
100739,5456789123498765,1000000,ONLINE
100740,1234432112344321,10000011,ONLINE
100741,8900988900988900,1000000,ATM
100742,1234554321123451,1000002,ONLINE
100743,5456789123498765,1000002,POS
100744,3234432112344321,1000009,ONLINE
100745,3456789123498765,1000002,ATM
100746,6234432112344321,1000001,ATM
100747,4456789123498765,10000011,POS
100748,1234432112344321,1000008,ONLINE
100749,3234432112344321,10000010,POS
100750,4456789123498765,1000005,ONLINE
100751,6234432112344321,1000004,ATM
100752,3234432112344321,1000004,ATM
100753,4456789123498765,1000000,ONLINE
100754,5234432112344321,10000012,ONLINE
100755,5678876556788765,1000003,ATM
100756,4456789123498765,10000010,POS
100757,1234432112344321,10000014,POS
100758,5456789123498765,1000005,POS
100759,2234432112344321,10000013,ONLINE
100760,1234432112344321,10000012,ATM
100761,3456789123498765,1000000,POS
100762,4456789123498765,1000001,ONLINE
100763,4234432112344321,1000004,ATM
100764,6234432112344321,1000001,POS
100765,2234432112344321,1000009,ONLINE
100766,1234432112344321,1000006,ONLINE
100767,6234432112344321,1000000,POS
100768,1234554321123451,1000007,ATM
100769,9876543211234567,1000000,ONLINE
100770,5234432112344321,1000005,ATM
100771,5234432112344321,1000001,POS
100772,4234432112344321,1000001,ATM
100773,4456789123498765,10000010,ATM
100774,1234554321123451,1000005,POS
100775,1234554321123451,1000003,ONLINE
100776,4567899876545678,1000002,POS
100777,3456789123498765,1000005,POS
100778,9876543211234567,1000004,ATM
100779,3456789123498765,10000011,ONLINE
100780,9876543211234567,10000011,POS
100781,5678876556788765,1000007,ONLINE
100782,5678876556788765,1000007,ATM
100783,4456789123498765,1000004,POS
100784,5234432112344321,1000001,ATM
100785,4456789123498765,1000009,POS
100786,5234432112344321,10000012,POS
100787,5456789123498765,1000009,ONLINE
100788,1234554321123451,1000004,ATM
100789,5234432112344321,10000013,ONLINE
100790,5234432112344321,10000014,ONLINE
100791,2234432112344321,1000001,POS
100792,3456789123498765,1000000,POS
100793,8900988900988900,10000013,ONLINE
100794,3234432112344321,1000002,POS
100795,4567899876545678,10000011,ATM
100796,5234432112344321,1000000,POS
100797,1234554321123451,1000001,ATM
100798,5456789123498765,10000014,ATM
