10061,1234554321123451,10000013,POS
10062,3234432112344321,1000002,ONLINE
10063,5456789123498765,10000010,POS
10064,4456789123498765,10000010,ONLINE
10065,9876543211234567,1000000,POS
10066,6234432112344321,10000014,ATM
10067,2234432112344321,1000006,ATM
10068,4234432112344321,10000013,ATM
10069,4567899876545678,10000011,ONLINE
100610,8900988900988900,1000002,ONLINE
100611,6456789123498765,10000011,ATM
100612,5678876556788765,1000002,ONLINE
100613,5234432112344321,10000010,POS
100614,8900988900988900,10000010,POS
100615,1234554321123451,1000008,ATM
100616,4234432112344321,10000014,POS
100617,1234432112344321,10000013,ATM
100618,1234432112344321,1000002,POS
100619,3234432112344321,1000002,POS
100620,2234432112344321,1000004,POS
100621,5456789123498765,1000006,POS
100622,3456789123498765,1000009,ATM
100623,3456789123498765,1000008,ATM
100624,3234432112344321,1000006,ONLINE
100625,6456789123498765,1000005,ONLINE
100626,9876543211234567,10000010,ATM
100627,1234432112344321,10000010,ATM
100628,8900988900988900,1000000,ATM
100629,3234432112344321,1000005,ONLINE
100630,9876543211234567,10000010,ONLINE
100631,6456789123498765,1000003,ATM
100632,4234432112344321,1000005,POS
100633,5234432112344321,10000013,ONLINE
100634,6234432112344321,1000001,ATM
100635,1234432112344321,1000003,ONLINE
100636,6456789123498765,1000004,POS
100637,6234432112344321,1000004,POS
100638,6456789123498765,10000013,ONLINE
100639,5234432112344321,1000003,ATM
100640,2234432112344321,1000009,ONLINE
100641,8900988900988900,1000002,POS
100642,3456789123498765,1000006,POS
100643,1234432112344321,1000008,ONLINE
100644,9876543211234567,1000006,ONLINE
100645,1234432112344321,10000012,POS
100646,1234554321123451,10000011,POS
100647,6234432112344321,1000001,ATM
100648,1234554321123451,1000005,POS
100649,6234432112344321,1000009,POS
100650,8900988900988900,1000006,ATM
100651,4456789123498765,10000010,ATM
100652,5456789123498765,10000013,ATM
100653,5234432112344321,10000012,ATM
100654,1234432112344321,10000010,POS
100655,9876543211234567,1000007,ONLINE
100656,2234432112344321,1000000,POS
100657,4567899876545678,10000012,POS
100658,8900988900988900,1000001,ATM
100659,6234432112344321,1000001,POS
100660,4567899876545678,1000007,ONLINE
100661,4234432112344321,1000004,ATM
100662,1234554321123451,1000007,POS
100663,2234432112344321,1000001,POS
100664,5234432112344321,1000006,ONLINE
100665,6456789123498765,1000004,ATM
100666,4456789123498765,1000002,ONLINE
100667,1234432112344321,1000001,ATM
100668,8900988900988900,1000006,ONLINE
100669,9876543211234567,1000007,ATM
100670,1234554321123451,1000008,ATM
100671,3456789123498765,1000008,ATM
100672,3234432112344321,1000002,ATM
100673,8900988900988900,1000005,ATM
100674,9876543211234567,10000013,ONLINE
100675,6234432112344321,1000007,POS
100676,3234432112344321,1000006,ONLINE
100677,6456789123498765,10000012,ATM
100678,6234432112344321,1000005,ATM
100679,6456789123498765,10000012,ONLINE
100680,1234432112344321,1000002,ATM
100681,4567899876545678,1000003,POS
100682,9876543211234567,1000009,ONLINE
100683,9876543211234567,1000004,ATM
100684,9876543211234567,1000001,ONLINE
100685,5678876556788765,10000013,ONLINE
100686,1234554321123451,1000005,ATM
100687,4567899876545678,1000003,ONLINE
100688,4456789123498765,1000007,ATM
100689,1234554321123451,1000003,ONLINE
100690,4456789123498765,10000011,ONLINE
100691,1234432112344321,1000008,ONLINE
100692,1234554321123451,1000002,ONLINE
100693,4456789123498765,10000013,ONLINE
100694,9876543211234567,1000000,ONLINE
100695,5456789123498765,1000007,POS
100696,3456789123498765,1000008,POS
100697,8900988900988900,1000006,ONLINE
100698,6234432112344321,1000000,ATM
