10031,6456789123498765,1000008,POS
10032,6456789123498765,1000005,POS
10033,1234432112344321,1000008,ONLINE
10034,4456789123498765,1000004,ATM
10035,4567899876545678,10000013,ATM
10036,3234432112344321,1000007,ONLINE
10037,9876543211234567,1000005,ATM
10038,5234432112344321,1000005,ATM
10039,4234432112344321,1000008,POS
100310,8900988900988900,1000002,POS
100311,4456789123498765,1000002,ATM
100312,5678876556788765,10000011,ATM
100313,5456789123498765,1000008,ATM
100314,4234432112344321,10000013,POS
100315,4456789123498765,10000013,ATM
100316,3456789123498765,1000008,ONLINE
100317,2234432112344321,1000001,POS
100318,2234432112344321,1000001,POS
100319,6456789123498765,10000012,ATM
100320,2234432112344321,10000014,ONLINE
100321,3456789123498765,1000000,ONLINE
100322,1234554321123451,1000007,ONLINE
100323,5456789123498765,1000003,POS
100324,5456789123498765,1000008,ATM
100325,3234432112344321,1000005,ATM
100326,6456789123498765,1000006,ATM
100327,6234432112344321,10000010,ONLINE
100328,8900988900988900,10000011,ONLINE
100329,4234432112344321,1000003,ONLINE
100330,9876543211234567,1000000,ATM
100331,4567899876545678,10000011,POS
100332,1234432112344321,10000013,ATM
100333,4456789123498765,1000006,POS
100334,1234432112344321,1000009,POS
100335,1234554321123451,10000012,ATM
100336,3456789123498765,1000008,POS
100337,9876543211234567,1000001,ONLINE
100338,4234432112344321,1000001,ATM
100339,3456789123498765,1000006,ATM
100340,3234432112344321,10000014,POS
100341,6234432112344321,1000003,POS
100342,9876543211234567,1000007,ONLINE
100343,3456789123498765,10000010,POS
100344,2234432112344321,1000003,POS
100345,2234432112344321,10000012,ONLINE
100346,4567899876545678,1000003,ATM
100347,8900988900988900,10000010,ONLINE
100348,5234432112344321,10000014,POS
100349,4456789123498765,1000008,ONLINE
100350,4456789123498765,1000005,ATM
100351,8900988900988900,1000004,ONLINE
100352,6456789123498765,1000008,ATM
100353,5234432112344321,1000009,ONLINE
100354,3456789123498765,10000011,ONLINE
100355,1234432112344321,1000005,ONLINE
100356,3456789123498765,1000000,POS
100357,5234432112344321,1000002,ONLINE
100358,1234432112344321,1000003,ONLINE
100359,9876543211234567,1000009,ATM
100360,5234432112344321,10000010,ATM
100361,6234432112344321,1000008,ONLINE
100362,6456789123498765,1000003,POS
100363,3456789123498765,1000002,ONLINE
100364,5234432112344321,1000000,ONLINE
100365,5456789123498765,1000002,ATM
100366,3456789123498765,10000014,POS
100367,5456789123498765,10000012,POS
100368,5456789123498765,1000000,ONLINE
100369,4456789123498765,10000014,ATM
100370,6234432112344321,1000008,POS
100371,4567899876545678,1000006,POS
100372,3234432112344321,10000010,ONLINE
100373,3234432112344321,10000010,ATM
100374,3234432112344321,10000011,POS
100375,6234432112344321,1000008,ATM
100376,5678876556788765,1000009,ATM
100377,2234432112344321,10000011,POS
100378,5234432112344321,1000000,ONLINE
100379,5234432112344321,1000000,POS
100380,4234432112344321,10000012,ATM
100381,6456789123498765,1000001,POS
100382,1234554321123451,1000005,POS
100383,6456789123498765,10000013,ONLINE
100384,6234432112344321,1000009,ATM
100385,1234554321123451,1000001,ATM
100386,3234432112344321,1000007,ONLINE
100387,5456789123498765,1000003,ONLINE
100388,5456789123498765,1000000,POS
100389,6234432112344321,10000014,POS
100390,8900988900988900,10000010,ATM
100391,4234432112344321,1000005,ONLINE
100392,2234432112344321,1000006,POS
100393,4456789123498765,1000005,ONLINE
100394,8900988900988900,1000002,POS
100395,1234554321123451,10000013,ATM
100396,1234432112344321,1000006,POS
100397,8900988900988900,10000014,ONLINE
100398,9876543211234567,1000001,POS
