10081,3456789123498765,10000010,ATM
10082,6456789123498765,10000013,POS
10083,4567899876545678,1000007,POS
10084,1234554321123451,1000008,ONLINE
10085,5456789123498765,1000000,POS
10086,2234432112344321,1000008,ATM
10087,3234432112344321,1000008,ATM
10088,4234432112344321,1000007,POS
10089,4234432112344321,10000012,POS
100810,4567899876545678,10000014,POS
100811,4456789123498765,1000006,ATM
100812,8900988900988900,10000010,ONLINE
100813,5456789123498765,1000007,ATM
100814,3456789123498765,1000008,POS
100815,2234432112344321,1000003,ONLINE
100816,4234432112344321,1000003,POS
100817,6456789123498765,1000001,ATM
100818,5456789123498765,1000004,ATM
100819,4567899876545678,10000014,POS
100820,5234432112344321,1000002,POS
100821,4567899876545678,1000008,ONLINE
100822,8900988900988900,1000006,ONLINE
100823,5456789123498765,1000008,POS
100824,5678876556788765,10000013,POS
100825,5678876556788765,1000000,POS
100826,4567899876545678,10000013,POS
100827,4456789123498765,1000007,POS
100828,6234432112344321,1000004,ATM
100829,4234432112344321,1000000,ATM
100830,1234432112344321,1000004,POS
100831,3234432112344321,10000013,ATM
100832,5678876556788765,1000003,POS
100833,2234432112344321,10000014,ATM
100834,4234432112344321,1000000,ATM
100835,1234554321123451,1000009,ATM
100836,2234432112344321,10000013,ONLINE
100837,3234432112344321,1000009,ONLINE
100838,1234554321123451,1000000,POS
100839,5678876556788765,10000012,POS
100840,5234432112344321,1000005,ATM
100841,5678876556788765,1000007,POS
100842,5234432112344321,1000000,ATM
100843,5678876556788765,1000000,POS
100844,2234432112344321,1000002,ATM
100845,5234432112344321,1000004,ONLINE
100846,4234432112344321,1000002,ONLINE
100847,5234432112344321,1000002,POS
100848,4234432112344321,1000008,ONLINE
100849,8900988900988900,1000005,ONLINE
100850,4234432112344321,1000001,ATM
100851,4567899876545678,10000014,POS
100852,6234432112344321,10000011,ONLINE
100853,3234432112344321,10000012,POS
100854,5678876556788765,1000006,POS
100855,4567899876545678,1000001,ONLINE
100856,2234432112344321,10000010,ONLINE
100857,4456789123498765,1000006,ATM
100858,1234554321123451,1000001,ONLINE
100859,6456789123498765,1000000,ATM
100860,1234432112344321,1000008,ONLINE
100861,1234432112344321,10000010,POS
100862,5456789123498765,10000014,ATM
100863,5678876556788765,10000010,POS
100864,5678876556788765,1000007,ONLINE
100865,4456789123498765,10000014,ONLINE
100866,8900988900988900,1000008,ONLINE
100867,5678876556788765,10000012,POS
100868,4567899876545678,10000012,ONLINE
100869,8900988900988900,1000007,ATM
100870,2234432112344321,1000001,ATM
100871,3456789123498765,1000002,ATM
100872,5678876556788765,1000001,ATM
100873,9876543211234567,1000001,ONLINE
100874,8900988900988900,1000009,ATM
100875,1234432112344321,1000001,ONLINE
100876,5456789123498765,1000003,POS
100877,3234432112344321,10000010,POS
100878,1234554321123451,1000001,POS
100879,2234432112344321,1000002,POS
100880,5234432112344321,10000012,ONLINE
100881,4567899876545678,1000003,ONLINE
100882,4456789123498765,10000012,ATM
100883,5678876556788765,1000007,POS
100884,3456789123498765,10000010,ONLINE
100885,5456789123498765,10000010,POS
100886,4456789123498765,10000014,ONLINE
100887,4567899876545678,10000012,POS
100888,5678876556788765,1000008,ONLINE
100889,6234432112344321,1000002,POS
100890,9876543211234567,10000013,POS
100891,4234432112344321,10000010,ATM
100892,3456789123498765,1000002,ONLINE
100893,1234432112344321,1000008,POS
100894,3234432112344321,1000003,ATM
100895,5678876556788765,1000004,ONLINE
100896,5678876556788765,1000000,POS
100897,1234554321123451,1000006,ATM
100898,3456789123498765,10000012,ONLINE
