10031,6234432112344321,10000013,ONLINE
10032,8900988900988900,10000014,POS
10033,6234432112344321,10000012,ONLINE
10034,3456789123498765,1000003,POS
10035,3456789123498765,10000013,POS
10036,4234432112344321,1000006,ATM
10037,4567899876545678,1000009,POS
10038,4456789123498765,10000013,ONLINE
10039,6456789123498765,1000000,ATM
100310,4456789123498765,10000012,ONLINE
100311,6234432112344321,10000014,POS
100312,1234554321123451,10000011,ATM
100313,1234554321123451,1000008,ATM
100314,4567899876545678,1000004,ONLINE
100315,5678876556788765,10000010,ATM
100316,4234432112344321,1000000,ONLINE
100317,4567899876545678,1000001,ONLINE
100318,6234432112344321,1000006,ONLINE
100319,3456789123498765,1000007,POS
100320,4234432112344321,10000011,ATM
100321,4456789123498765,1000003,ONLINE
100322,3234432112344321,1000009,ATM
100323,5234432112344321,10000012,POS
100324,1234554321123451,10000011,ATM
100325,3234432112344321,1000005,ONLINE
100326,1234554321123451,10000010,ATM
100327,4456789123498765,1000009,ONLINE
100328,3234432112344321,1000001,ONLINE
100329,4456789123498765,1000001,ATM
100330,5456789123498765,10000011,ONLINE
100331,8900988900988900,10000012,POS
100332,2234432112344321,1000005,ATM
100333,9876543211234567,10000011,ATM
100334,6234432112344321,1000001,ONLINE
100335,5456789123498765,1000007,ONLINE
100336,6456789123498765,10000010,ONLINE
100337,5234432112344321,10000010,ATM
100338,3234432112344321,1000008,ATM
100339,5234432112344321,1000007,ONLINE
100340,2234432112344321,1000004,ATM
100341,4456789123498765,1000006,POS
100342,2234432112344321,1000006,ONLINE
100343,8900988900988900,1000005,ATM
100344,5678876556788765,1000007,ONLINE
100345,4456789123498765,10000013,POS
100346,3234432112344321,1000000,POS
100347,9876543211234567,10000011,ONLINE
100348,2234432112344321,1000002,ATM
100349,2234432112344321,10000011,ATM
100350,9876543211234567,1000002,POS
100351,2234432112344321,10000012,POS
100352,4567899876545678,1000009,POS
100353,4456789123498765,1000004,POS
100354,2234432112344321,1000001,ONLINE
100355,2234432112344321,10000014,ATM
100356,9876543211234567,10000012,POS
100357,5456789123498765,1000009,POS
100358,9876543211234567,1000004,POS
100359,3456789123498765,10000010,ONLINE
100360,1234432112344321,10000011,ONLINE
100361,8900988900988900,10000011,ONLINE
100362,1234554321123451,1000005,POS
100363,6234432112344321,1000003,ONLINE
100364,4567899876545678,1000003,POS
100365,4234432112344321,1000007,ATM
100366,9876543211234567,10000012,ONLINE
100367,9876543211234567,1000003,POS
100368,1234432112344321,10000013,ONLINE
100369,5678876556788765,1000006,ATM
100370,4456789123498765,10000012,POS
100371,4567899876545678,10000011,POS
100372,4456789123498765,1000007,ATM
100373,8900988900988900,1000007,POS
100374,2234432112344321,10000012,ATM
100375,3234432112344321,10000010,ATM
100376,5456789123498765,1000004,ONLINE
100377,2234432112344321,1000009,ATM
100378,9876543211234567,1000008,ONLINE
100379,6456789123498765,1000002,POS
100380,5234432112344321,1000009,ONLINE
100381,6456789123498765,1000007,ONLINE
100382,4234432112344321,1000004,ONLINE
100383,9876543211234567,1000000,ATM
100384,1234432112344321,10000010,ATM
100385,4567899876545678,10000013,POS
100386,2234432112344321,1000007,ONLINE
100387,4567899876545678,10000011,POS
100388,1234554321123451,1000004,POS
100389,3234432112344321,10000012,POS
100390,6234432112344321,10000010,POS
100391,4567899876545678,10000014,POS
100392,8900988900988900,1000002,ONLINE
100393,6234432112344321,1000006,ONLINE
100394,4456789123498765,10000011,ONLINE
100395,5234432112344321,10000014,POS
100396,2234432112344321,10000010,ATM
100397,4567899876545678,10000010,ONLINE
100398,5678876556788765,1000004,ATM
